,phi,mincut_min,SSA,snowTypePrimary 
113,0.21441700050163576,0.004038745712000041, 18.775946109037204,DH
114,0.2187588706434024,0.0035486494560000373, 18.562296549228897,DH
115,0.17137010170119957,0.0005892981479999933, 18.980257345915273,DH
116,0.1952348270010905,0.0006399005759999872, 48.741836027677834,RG
117,0.3442909524972737,0.012029373164011052, 32.073517581764484,RG
118,0.3323189482442748,0.010238457660005902, 31.19425229778183,RG
119,0.22754099254089424,0.005801062320000039, 43.61318721820299,RG
120,0.3151947442529989,0.011415951224009423, 31.617510324574507,RG
121,0.3214443260196292,0.012185132528010723, 33.025163864801684,RG
122,0.3030010191712104,0.012241768712010737, 33.8713351770305,RG
123,0.32082454826608503,0.010809031844007656, 31.03738510227913,RG
124,0.4148030987350055,0.07384033392384756, 4.814408547782769,MF
125,0.3919275845147219,0.04567212860803991, 5.443367788980014,MF
126,0.09313875681570338,0.0008982069187499902, 55.78598710263358,DF
127,0.0970413054201881,0.0009415724562499833, 56.41553859567324,DF
128,0.09875289441623501,0.000696188800000005, 50.25207677483405,DF
129,0.10096353662588604,0.0004773079624999984, 45.744656046743934,DF
130,0.10254508600565704,0.0003643056999999935, 42.61148540168976,DF
131,0.10452636884882768,0.0003858821937499933, 39.974876214135776,DF
132,0.10567468213263359,0.0003946507999999932, 37.81664656581884,DF
133,0.10746306297709923,0.0004216120312499946, 35.84923106051848,RG
134,0.09838808623568701,0.0008901628749999916, 56.78047758482405,DF
135,0.09117979863856325,0.00036298669374999374, 56.6096234750647,DF
136,0.09419792777058342,0.00042398156874999505, 50.13114983217504,DF
137,0.09639945563829062,0.0004613506374999978, 46.889673119101836,DF
138,0.09819885811409487,0.0005589111187500042, 44.604651167210555,DF
139,0.10044042342557252,0.0005458635875000037, 42.633460783021334,DF
140,0.10214256977576336,0.0005791933750000044, 41.12857776447628,DF
141,0.10651384256577154,0.0008803172874999931, 39.034448315498075,DF
142,0.26606499454743726,0.007974386181250091, 22.340613632281645,RG
143,0.2667827450671347,0.00811122349375009, 21.8402740758558,RG
144,0.2676381174601281,0.008313841800000091, 21.425349972997164,RG
145,0.26740652250034075,0.008421097743750097, 21.186276189844996,RG
146,0.26767515326812974,0.008565964362500096, 20.92201795372985,RG
147,0.267964686051663,0.008833587406250095, 20.416023765473547,RG
148,0.36536398343784077,0.016351510218760423, 19.187767433133,RG
149,0.36503541375579335,0.023134488206269715, 24.25126437244732,DH
150,0.3655959536020993,0.022243377825018982, 25.005440278736444,DH
151,0.36699218324018534,0.021348771612518355, 24.595229779249205,DH
152,0.36705962624386584,0.022859198112519907, 24.459979373300055,DH
153,0.3659763640352372,0.024302957750020844, 24.265415909508462,DH
154,0.36684688530875137,0.025121661537521513, 24.39639525592902,DH
155,0.3672896422181707,0.026354105375018, 24.592799357102166,DH
156,0.3657158626976554,0.012746258906250134, 19.55325420635652,RG
157,0.3662861578602099,0.017922938206265008, 19.19928828218924,RG
158,0.36724186618218374,0.02030094686876724, 18.945531398254428,RG
159,0.367397232100259,0.021486424406268374, 18.732282725018468,RG
160,0.36728185672539526,0.021612824825018282, 18.541297801171396,RG
161,0.36731423374454747,0.021645718556268127, 18.360360355854926,RG
162,0.36763440822655397,0.02165125905001812, 18.18001118251732,RG
163,0.36814362322791716,0.021358219137517922, 18.005109981212687,FC
164,0.3747695465853326,0.016103555881259654, 19.385064915510135,RG
165,0.3754658166490594,0.029305939462503615, 19.980206781526014,RG
166,0.3767901008298119,0.02736011121251255, 20.653317109312557,FC
167,0.377111010087241,0.023309848200019967, 21.013528754101376,FC
168,0.37784634831652125,0.018965351425015906, 21.0891979165278,FC
169,0.37832997124625134,0.01598089157500943, 20.91389084149993,DH
170,0.378962956822519,0.015454298743757887, 20.607990384408705,DH
171,0.3795904706669166,0.016900547281262075, 20.2603997863894,DH
172,0.3617178558223146,0.0153064740875074, 19.658029260621856,RG
173,0.361494452826813,0.025553416462521475, 23.707629855571216,FC
174,0.36155561115560253,0.019012712337515968, 25.159672584208884,DH
175,0.36100859430377585,0.015956239393759293, 24.927892276730912,DH
176,0.36219589758553705,0.016622504631261272, 24.40088542106577,DH
177,0.3647369229655126,0.01865599882501576, 23.610317265898185,DH
178,0.3656648348895856,0.024003875443770428, 23.6472955720115,DH
179,0.3647441143845419,0.02118012900626797, 19.211096978242878,RG
180,0.3651860427174209,0.021942477556268505, 19.157743384258946,RG
181,0.36522339119581515,0.021691077706268193, 19.05742365059124,RG
182,0.36528339264415216,0.0208363091187675, 18.948957057836925,RG
183,0.3657085305769493,0.019140543193766055, 18.823229860337833,FC
184,0.3661682342216467,0.017652362218764244, 18.670786122236077,FC
185,0.3658426661753681,0.014229694250004279, 18.91010650061219,RG
186,0.3661834456362459,0.024639174606270745, 20.09931204103547,RG
187,0.36663458211218647,0.020563275531267262, 20.934515100040183,FC
188,0.36649736671040073,0.017829066237514752, 21.269953985272615,FC
189,0.3661511936852508,0.014151974362504082, 21.22265549483908,FC
190,0.3660386948779989,0.013390876706251905, 20.886374977462868,DH
191,0.3668226220862868,0.013832023681253183, 20.420357325206876,DH
192,0.3676931277262813,0.013877820650003292, 19.93880475002017,DH
193,0.3674774945900354,0.012338867350000124, 19.415374882417094,RG
194,0.367972060983506,0.01733880923126331, 19.089054912786434,RG
195,0.36900052770583425,0.021106485025017854, 18.852567233266086,RG
196,0.26101049004907306,0.0104410220000001, 27.523124861013482,RG
197,0.261031532766494,0.011235272925000121, 27.82659008712826,RG
198,0.2624602644918893,0.008768954281250092, 27.753950319237017,FC
199,0.26229697237936206,0.0060160226125000665, 27.657181885709907,FC
200,0.26147211661668485,0.005128339725000058, 27.252185381776677,FC
201,0.26066963242059704,0.004478358450000054, 26.650818569358727,DH
202,0.2602063643334242,0.004070726718750052, 26.01766575489409,DH
203,0.25956670324427483,0.0033247192375000395, 25.41286905955141,DH
204,0.25331875149093513,0.010864880312500118, 27.45097359862431,RG
205,0.2513258216756407,0.0043029987375000495, 29.01775204281128,FC
206,0.2512590821803435,0.002324911575000007, 26.532679048606,DH
207,0.24964764151104143,0.0016775593187499797, 23.99206353523725,DH
208,0.24968860133246998,0.0016998982562499846, 22.39509241691442,DH
209,0.2494675120978735,0.0022722802687500042, 21.28957840031731,DH
210,0.24985023629191658,0.0024778245625000166, 20.447692138193197,DH
211,0.24828231934126224,0.002046963600000007, 20.03508236535309,DH
212,0.2623411370723146,0.011083929125000103, 27.53721501796197,RG
213,0.262586520796415,0.00770960585625008, 28.409006220862985,FC
214,0.2629056478326063,0.004894189868750056, 27.653639702916337,DH
215,0.2639098982330289,0.002631909318750016, 26.182090834713684,DH
216,0.26413550555479826,0.0032994162062500404, 24.63359819360942,DH
217,0.26457547969772355,0.002599033181250021, 23.379067730682724,DH
218,0.26480474526308617,0.0019409989812499884, 22.531457442005735,DH
219,0.26364861521946564,0.0030040860187500406, 21.7149818910816,DH
220,0.2648178774195747,0.0100639215250001, 27.087508975698558,RG
221,0.2643616756832743,0.010197304137500097, 27.326737699532178,RG
222,0.2651395214524264,0.0127083449812502, 26.685769046770446,RG
223,0.26636486108744545,0.0132378593187515, 25.993619898025113,RG
224,0.2667378455987595,0.012809182187500271, 25.407338117971623,RG
225,0.26619362714694655,0.011936288050000167, 24.810193086396612,RG
226,0.2663696293109324,0.010872771737500123, 24.229627249737312,RG
227,0.2671390017124455,0.010173370906250121, 23.68097206992185,RG
228,0.2675692987067203,0.009414229400000109, 23.105370609696738,RG
229,0.2631167628816794,0.009893494018750103, 27.060656822793483,RG
230,0.2640030427429798,0.011497842018750126, 26.65393624631959,RG
231,0.2650053858540076,0.012176506356250172, 26.20873865758752,RG
232,0.2647163220760632,0.01266833941250022, 25.802849508418287,RG
233,0.265172007906216,0.012840605250000366, 25.395429731493692,RG
234,0.26569868554900494,0.012623776218750214, 24.959826410809136,RG
235,0.2654251458560523,0.012128121668750177, 24.57036285044876,RG
236,0.2653824819809842,0.01123904552500012, 24.188442129161665,RG
237,0.25993749906284075,0.0091353419062501, 27.476396871872517,RG
238,0.261152207904512,0.010564061131250115, 27.28871839070568,RG
239,0.2627281761177754,0.011353778781250115, 26.90468834158601,RG
240,0.2624741157902808,0.010657608500000115, 26.57592166681833,RG
241,0.26285746532510906,0.009924961293750107, 26.167613080705994,RG
242,0.2619808626124591,0.00809381558750009, 25.767660859237353,RG
243,0.26315653455561616,0.006788876925000078, 25.369151458888638,FC
244,0.26341906825074973,0.005687449187500064, 24.9307589063956,FC
245,0.24904074827903488,0.008890736412500096, 27.121452749055653,RG
246,0.24947870569792802,0.0092291577500001, 26.640156086514786,RG
247,0.25019214136620777,0.006518201025000076, 25.779484601365972,FC
248,0.2504745765318293,0.0039949719812500456, 24.864950815026265,FC
249,0.24977285036975191,0.002488572631250016, 23.908891237708417,FC
250,0.2519393591534896,0.002287252681250007, 22.94998121600415,FC
251,0.2513353581226145,0.0012885080187499637, 22.0448329549775,DH
252,0.2505050618951063,0.0009536206187499825, 21.240489931808437,DH
253,0.2620718340631815,0.0103397737875001, 27.39720012286996,RG
254,0.2627001139500409,0.011385687350000118, 26.986755224211958,RG
255,0.26389901730336696,0.008523146562500092, 26.282983904273898,RG
256,0.2636264468886314,0.006699092881250079, 25.54340252527954,FC
257,0.26460421410680207,0.004743200025000057, 24.792816941698288,FC
258,0.2629422928026173,0.003940114900000048, 24.04464209440446,FC
259,0.2628481790144493,0.00356439793125004, 23.377487791293152,DH
260,0.2588093842863958,0.0096548414812501, 26.73926588174125,RG
261,0.25888655133928573,0.011235913656250119, 26.252537089990682,RG
262,0.259817574333765,0.012213991337500176, 25.60971203232298,RG
263,0.26016621745501634,0.012427698306250198, 25.349000269008695,RG
264,0.2594641473555071,0.012443420218750213, 25.066832091087306,RG
265,0.26047055518163853,0.01271391954375023, 24.60165763334868,RG
266,0.260466318497819,0.012823100706250309, 24.361312808279077,RG
267,0.09115919365969193,0.0004273268562499948, 47.31064060135166,DF
268,0.0919744973418757,0.0003933392749999931, 45.3198820333907,DF
269,0.092694780491753,0.00038379256249999335, 43.901311220810214,DF
270,0.0942760641016903,0.0004551854687499971, 42.30877367617992,DF
